,year,make,mileage,dealer_rating,days_listed,price,market_price,city,state
827,2009,Chevrolet,88000,5.0,116,16995,19247,Ballston Spa,NY
828,2016,GMC,10765,4.5,78,23390,26190,Williamson,NY
829,2016,Ford,10705,4.5,23,33750,37872,Carthage,NY
830,2006,Chevrolet,100081,4.5,23,9400,11626,Ellenville,NY
831,2014,Chevrolet,40192,5.0,1,9995,11515,Ontario,NY
832,2011,Honda,72000,4.0,35,13995,15599,Auburn,NY
833,2014,Mazda,23276,4.5,101,22995,24790,Syracuse,NY
834,2008,Jeep,119000,4.0,25,5499,7388,Scranton,PA
835,2014,Ford,52850,4.0,35,19995,22209,Kingston,NY
836,2008,Honda,136676,4.5,17,7350,9179,Barneveld,NY
837,2014,Ford,36794,5.0,115,25361,28109,Vestal,NY
838,2014,Kia,49000,4.0,112,11995,13773,Auburn,NY
839,2011,Buick,39883,4.0,17,17999,20112,Farmington,NY
840,2011,Chevrolet,65491,5.0,13,10000,11795,Norwich,NY
841,2014,Jeep,51566,3.5,102,22500,25098,Yorkville,NY
842,2014,Chevrolet,44004,4.5,47,7990,9893,Geneva,NY
843,2009,Kia,131000,4.5,116,3295,4919,Scott Township,PA
844,2015,Kia,31682,4.0,13,11000,12806,Albany,NY
845,2008,Honda,70241,4.5,17,9999,11910,Yorkville,NY
846,2015,Jeep,18509,3.0,116,16855,19504,Saratoga Springs,NY
847,2009,Chevrolet,34619,5.0,45,30999,36009,Phoenix,NY
848,2015,Toyota,42864,5.0,69,12224,13921,Kingston,NY
849,2014,Toyota,22784,5.0,177,18474,20655,Scranton,PA
850,2015,Jeep,30887,4.5,83,15000,16771,Clifton Park,NY
851,2012,Kia,75694,4.0,57,16399,18642,Kingston,NY
852,2013,Toyota,26920,5.0,135,18605,20729,Scranton,PA
853,2013,Hyundai,69761,3.5,71,14000,16401,Clifton Park,NY
854,2016,Chevrolet,641,5.0,51,16124,18648,Scranton,PA
855,2014,Nissan,31190,4.5,2,12900,14862,Troy,NY
856,2009,Ford,111125,4.0,104,5995,7813,Cortland,NY
857,2013,Chevrolet,52121,4.5,18,10995,12550,Fayetteville,NY
858,2013,Jeep,32762,5.0,60,12716,14315,Elmira,NY
859,2007,Chevrolet,126988,4.5,96,13999,16915,Towanda,PA
860,2016,Ford,11135,4.5,37,33750,37826,Carthage,NY
861,2008,Jeep,90022,2.5,70,8495,10709,Central Square,NY
862,2013,Subaru,40807,3.0,244,18500,20475,Cortland,NY
863,2013,Chevrolet,43400,3.0,1,30000,33299,Saugerties,NY
864,2012,Volvo,77858,4.0,400,19999,21903,Syracuse,NY
865,2003,Chevrolet,144000,3.0,100,3995,6218,Schenectady,NY
866,2013,Ford,25162,5.0,8,13495,15250,Scranton,PA
867,2014,Chevrolet,25947,5.0,431,22989,25228,Vestal,NY
868,2014,Chevrolet,30166,5.0,81,12995,14859,Elmira,NY
869,2013,Ford,48659,5.0,7,23999,26713,Hortonville,NY
870,2013,Nissan,36000,4.5,327,13200,15492,Rome,NY
871,2014,Nissan,42361,4.0,105,15995,19200,Binghamton,NY
872,2010,BMW,127035,4.0,133,11888,13910,Syracuse,NY
873,2011,Buick,81380,5.0,141,9700,11499,Watervliet,NY
874,2013,Honda,38079,5.0,60,15998,17457,Elmira,NY
875,2013,Hyundai,44153,5.0,465,16960,19272,Scranton,PA
876,2016,Honda,11814,3.0,17,27995,31198,Auburn,NY
877,2014,Hyundai,42228,5.0,23,9307,11072,Kingston,NY
878,2015,GMC,26890,4.5,10,31595,33891,Painted Post,NY
879,2014,Nissan,16618,5.0,51,14995,17247,Watertown,NY
880,2016,Ford,11402,4.5,24,33750,37797,Carthage,NY
881,2013,Cadillac,18108,4.5,21,26999,29532,Sidney,NY
882,2008,BMW,92500,5.0,9,10495,12385,Boonville,NY
883,2013,Chevrolet,15027,4.5,115,19579,21749,Glenmont,NY
884,2012,Ford,82641,4.0,3,17497,20234,Binghamton,NY
885,2011,Ford,120893,4.0,2,12995,15616,Albany,NY
886,2010,Hyundai,66424,4.5,7,10888,12597,East Syracuse,NY
887,2014,Chevrolet,37092,4.0,260,14385,16491,Oswego,NY
888,2010,Volkswagen,71832,4.5,7,7995,9851,Rensselaer,NY
889,2014,Chevrolet,30872,4.5,72,11775,13327,Endicott,NY
890,2010,Toyota,90300,4.0,41,9999,12034,Johnstown,NY
891,2015,Fiat,8900,4.5,140,10975,12752,Sidney,NY
892,2007,Mazda,122203,3.0,2,3995,5702,Scranton,PA
893,2003,Lexus,81460,5.0,45,6495,8355,Cortland,NY
894,2014,Jeep,21020,4.5,148,28500,30691,Troy,NY
895,2011,Chevrolet,101000,4.0,64,22997,25769,Round Lake,NY
896,2011,Ford,70130,5.0,124,11500,13118,Vestal,NY
897,2016,Chrysler,12577,5.0,98,23599,25510,Tunkhannock,PA
898,2010,Ford,100450,4.5,4,9995,12081,Troy,NY
899,2011,Nissan,54795,4.0,4,6488,8587,Oneonta,NY
900,2010,Ford,95796,5.0,22,14990,18364,Vestal,NY
901,2014,Ford,9767,5.0,49,26999,31990,Eynon,PA
902,2006,Lexus,143925,4.5,134,8495,10584,Hudson,NY
903,2013,Chevrolet,40989,4.0,36,13600,15328,Kingston,NY
904,2007,Toyota,93046,4.5,37,6995,8571,East Syracuse,NY
905,2015,Toyota,9755,5.0,149,28875,31663,Scranton,PA
906,2014,Mitsubishi,33000,4.5,18,11900,13657,Apalachin,NY
907,2015,Chrysler,15695,4.5,220,20500,22859,Troy,NY
908,2015,Jeep,9695,5.0,32,16922,18731,Schenectady,NY
909,2011,Dodge,106432,5.0,25,10829,12565,Tunkhannock,PA
910,2012,Jeep,66699,4.0,114,17999,20246,Farmington,NY
911,2006,Mazda,26000,4.5,9,10900,12827,Apalachin,NY
912,2007,Jeep,81790,5.0,36,6499,8322,Albany,NY
913,2013,Buick,32649,4.0,50,14995,16914,Albany,NY
914,2012,Toyota,31566,4.0,112,14999,16863,Peckville,PA
915,2008,Honda,97989,4.0,80,9938,11680,Albany,NY
916,2010,Toyota,50625,4.0,57,14500,17062,Wolcott,NY
917,2016,Ford,12026,4.5,23,33750,37729,Carthage,NY
918,2010,Honda,100155,4.0,72,12235,13963,Lake Katrine,NY
919,2014,Nissan,32295,4.5,3,12900,14810,Troy,NY
920,2013,Ford,32299,3.5,65,12495,14466,Glenville,NY
921,2016,Toyota,6751,5.0,36,17312,19628,Kingston,NY
922,2015,Honda,4979,5.0,9,25495,27097,Troy,NY
923,2014,Chevrolet,27900,4.5,190,13775,15760,Sidney,NY
924,2015,Hyundai,12579,5.0,151,17990,21041,West Coxsackie,NY
925,2013,Ford,40000,5.0,7,9995,11564,Binghamton,NY
926,2015,GMC,44786,4.5,18,51500,54905,Syracuse,NY
927,2009,GMC,79366,5.0,196,17995,20043,Schenectady,NY
928,2014,Honda,3331,4.0,79,12995,14859,Albany,NY
929,2013,Toyota,43805,5.0,105,23899,26071,Kingston,NY
930,2008,Nissan,96661,5.0,56,10308,12340,Auburn,NY
931,2015,Chevrolet,60067,5.0,27,43872,47955,Vestal,NY
932,2015,Dodge,27040,3.0,141,17500,19924,Fayetteville,NY
933,2013,Toyota,40180,4.5,67,25995,28361,East Syracuse,NY
934,2013,Audi,25974,5.0,114,26500,28984,Latham,NY
935,2005,GMC,71845,4.0,17,11585,13769,Oswego,NY
936,2010,Volvo,56589,4.0,37,13995,16394,Kingston,NY
937,2012,Ford,26346,4.0,1,9497,11209,Binghamton,NY
938,2011,Ford,90766,4.5,51,9999,11641,Sidney,NY
939,2015,Hyundai,21179,5.0,156,10878,12530,Kingston,NY
940,2008,Ford,53981,3.5,25,15367,17306,Schenectady,NY
941,2008,Honda,92544,5.0,79,11000,12809,Victor,NY
942,2014,Chevrolet,72280,4.0,126,14385,16378,Oswego,NY
943,2011,Acura,74000,5.0,59,22500,25094,Clay,NY
944,2012,Dodge,69051,4.0,112,15000,17099,Wolcott,NY
945,2013,Chevrolet,46252,4.0,53,12000,13530,Albany,NY
946,2007,Subaru,131441,4.5,283,6499,8247,Victor,NY
947,2014,Honda,44530,4.0,67,19995,21862,Albany,NY
948,2014,Ford,19525,4.5,46,28400,31133,Troy,NY
949,2012,Ford,82108,3.5,132,12995,15096,Glenville,NY
950,2014,Chevrolet,30856,5.0,10,15995,17747,Scranton,PA
951,2013,BMW,28094,4.5,66,28500,31633,Glenmont,NY
952,2012,Volkswagen,45641,5.0,115,12500,14936,Victor,NY
953,2011,Ram,47308,5.0,55,20995,24688,Yorkville,NY
954,2006,Buick,105076,5.0,29,4995,6620,Scranton,PA
955,2008,Dodge,123000,4.0,46,19995,24050,Wysox,PA
956,2007,Dodge,83010,5.0,37,5995,7865,Gloversville,NY
957,2003,Dodge,125120,4.0,9,5995,8114,Germantown,NY
958,2006,Dodge,151000,4.0,29,5999,8009,Rensselaer,NY
959,2009,Audi,32050,3.5,1,15995,18264,Glenville,NY
960,2015,Toyota,47596,5.0,65,12053,13688,Kingston,NY
961,2012,Jeep,39182,3.5,15,14900,16954,Geneva,NY
962,2008,Ford,62963,5.0,116,13495,15511,Ontario,NY
963,2015,Ram,15509,5.0,346,27990,30492,Scranton,PA
964,2011,GMC,83102,5.0,10,21922,24139,Schenectady,NY
965,2014,Honda,40175,4.0,79,19995,21856,Albany,NY
966,2015,Chevrolet,18036,3.5,168,12982,14936,Amsterdam,NY
967,2010,Chevrolet,91615,5.0,53,9250,11237,Binghamton,NY
968,2004,Jeep,140000,4.0,128,3799,5504,Scranton,PA
969,2014,Toyota,18080,4.0,199,27988,30556,Dickson City,PA
970,2008,Lincoln,44878,5.0,2,9995,11937,Sayre,PA
971,2011,Kia,49026,5.0,51,12994,14748,Vestal,NY
972,2007,Hyundai,39174,4.0,1,9195,10714,YORKVILLE,NY
973,2011,Jeep,96514,4.5,169,10999,12628,Phoenix,NY
974,2013,Dodge,23059,5.0,207,10990,12720,Elbridge,NY
975,2006,Chevrolet,205200,4.5,29,5500,8335,Westmoreland,NY
976,2016,Ford,12692,4.5,52,33750,37656,Carthage,NY
977,2015,Lincoln,35029,3.5,32,26995,30620,Auburn,NY
978,2013,Honda,15527,5.0,86,13000,14318,Glenville,NY
979,2011,Kia,60020,5.0,15,12995,14671,Scranton,PA
980,2013,Chevrolet,42371,5.0,32,37860,40421,AUBURN,NY
981,2014,Kia,31325,4.0,198,13000,14698,Schenectady,NY
982,2012,GMC,86202,3.0,186,22495,25101,Auburn,NY
983,2008,Nissan,98818,4.0,21,7999,9835,Ithaca,NY
984,2012,Buick,35512,5.0,787,12990,14679,Scranton,PA
985,2012,Lincoln,28055,4.5,9,18500,20533,Troy,NY
986,2006,Ford,61640,3.5,21,7995,9695,Yorkville,NY
987,2014,Mazda,22009,4.0,93,26659,28908,Lake Katrine,NY
988,2013,Jeep,52973,4.5,12,25495,27714,Ellenville,NY
989,2015,Dodge,49287,3.0,81,32667,35846,ALBANY,NY
990,2014,Toyota,22601,4.0,68,15997,18048,Albany,NY
991,2014,Chrysler,54573,4.0,30,15999,18312,Binghamton,NY
992,2013,Dodge,18271,5.0,78,21983,24222,Vestal,NY
993,2015,Toyota,6687,5.0,101,29400,32315,Scranton,PA
994,2013,Honda,34751,4.0,66,12285,13671,Oswego,NY
995,2010,Subaru,85000,4.0,240,9995,11634,Phoenix,NY
996,2014,Mazda,31800,4.0,77,24985,27300,Oswego,NY
997,2014,Audi,62657,4.5,112,34995,37932,Clifton Park,NY
998,2013,Honda,31789,4.0,69,11999,13397,Ithaca,NY
999,2014,Chrysler,27231,5.0,92,12999,14555,Tunkhannock,PA
1000,2007,Chevrolet,165812,5.0,23,11975,14532,Binghamton,NY
1001,2016,Ford,13024,4.5,23,33750,37620,Carthage,NY
1002,2001,Audi,112245,5.0,96,6000,8017,Williamson,NY
1003,2014,Ford,47765,3.0,189,25000,28116,Fayetteville,NY
1004,2013,Chrysler,34886,4.0,58,22319,24728,Lake Katrine,NY
1005,2014,Toyota,17154,5.0,105,27994,30712,Kingston,NY
1006,2006,Chevrolet,148000,5.0,59,9999,12623,Schenectady,NY
1007,2014,Dodge,32893,5.0,178,31990,34243,Elbridge,NY
1008,2012,Hyundai,56804,4.5,345,13995,15783,Cortland,NY
1009,2015,Acura,25596,4.0,47,25500,27866,Troy,NY
1010,2013,Kia,40401,4.5,1,14995,16567,Syracuse,NY
1011,2016,Chevrolet,20762,5.0,8,23990,26486,CICERO,NY
1012,2011,Chevrolet,75152,5.0,231,8500,10267,Hannibal,NY
1013,2008,BMW,117136,5.0,17,9485,11283,Binghamton,NY
1014,2013,Ford,29434,4.5,2,13995,15658,Burnt Hills,NY
1015,2016,Chrysler,27292,5.0,44,21995,23764,Sayre,PA
1016,2016,Chevrolet,15512,4.5,130,14963,17034,Carthage,NY
1017,2004,Chevrolet,158651,4.0,179,6850,9219,Albany,NY
1018,2009,Toyota,116562,5.0,1,8495,10135,Albany,NY
1019,2015,GMC,20091,4.5,92,25999,28042,Ellenville,NY
1020,2014,Buick,10128,4.0,88,17507,19672,Albany,NY
1021,2011,Kia,94000,4.5,175,10900,12527,Apalachin,NY
1022,2006,GMC,118031,5.0,226,9800,12837,Hannibal,NY
1023,2013,Buick,23583,4.0,68,15988,17828,Pulaski,NY
1024,2012,Suzuki,80971,5.0,39,7997,9703,Latham,NY
1025,2014,Chevrolet,19396,4.0,146,13462,15348,Albany,NY
1026,2009,Audi,108320,5.0,128,10295,12411,Albany,NY
1027,2013,Honda,84655,5.0,44,21950,24077,Binghamton,NY
1028,2014,Honda,57101,4.0,1,18982,20811,Albany,NY
1029,2014,BMW,23342,4.5,9,25980,27917,Glenmont,NY
1030,2006,Buick,80930,3.5,24,4995,6816,Glenville,NY
1031,2013,Lincoln,41625,5.0,46,19995,22396,Sayre,PA
1032,2006,Chrysler,62251,2.5,44,4990,6911,Auburn,NY
1033,2012,GMC,90465,4.0,9,13999,16187,Syracuse,NY
1034,2013,BMW,19497,4.5,64,26500,29144,Endicott,NY
1035,2005,Mazda,113322,4.5,66,3995,5609,East Syracuse,NY
1036,2014,Dodge,45392,4.5,4,13888,16210,East Syracuse,NY
1037,2013,Ford,44600,4.5,162,9995,11715,Liverpool,NY
1038,2011,Acura,64000,5.0,67,17500,19398,Kinderhook,NY
1039,2010,GMC,122208,4.0,17,18999,21137,Cohoes,NY
1040,2012,Subaru,24851,5.0,56,16995,18390,Latham,NY
1041,2011,Hyundai,43765,3.5,136,9995,11777,Auburn,NY
1042,2016,Jeep,14515,4.5,1,16999,18794,Fulton,NY
1043,2016,Ford,13493,4.5,36,33750,37569,Carthage,NY
1044,2013,BMW,44587,4.5,32,23500,26337,Glenmont,NY
1045,2010,Nissan,124000,3.0,46,10995,13006,Schenectady,NY
1046,2010,Toyota,114679,5.0,13,7695,9247,Albany,NY
1047,2009,Toyota,79009,4.5,56,8900,10469,Latham,NY
1048,2016,Ford,13550,4.5,23,33750,37563,Carthage,NY
1049,2015,Honda,26431,3.5,28,21298,22971,Schenectady,NY
1050,2014,Ford,34000,4.5,105,25899,28358,Vestal,NY
1051,2014,Toyota,51860,5.0,77,13266,14842,Kingston,NY
1052,2011,Ford,74113,5.0,7,25795,28321,Albany,NY
1053,2012,BMW,45746,4.5,98,28900,31923,Latham,NY
1054,2014,Ford,47610,5.0,55,15989,18252,Geneva,NY
1055,2012,Toyota,64170,4.0,79,23599,25999,Kingston,NY
1056,2012,Kia,34889,3.5,13,8995,10770,North Syracuse,NY
1057,2013,Toyota,45803,5.0,134,17549,19546,Scranton,PA
1058,2013,Ford,15809,5.0,420,18990,21093,Elbridge,NY
1059,2011,Volkswagen,117314,4.0,42,8000,10118,Troy,NY
1060,2013,Honda,67395,5.0,126,14450,15932,Binghamton,NY
1061,2006,Pontiac,125000,5.0,81,4995,6484,Schenectady,NY
1062,2013,Kia,47415,3.5,59,14995,17040,Glenville,NY
1063,2013,Ram,56056,3.5,79,28811,32034,Schenectady,NY
1064,2013,Toyota,43887,5.0,190,21237,23636,Scranton,PA
1065,2010,Ford,67100,4.0,9,17995,20190,Germantown,NY
1066,2008,Ford,84081,4.5,10,8846,10893,Carthage,NY
1067,2014,Chevrolet,41728,5.0,85,9450,11003,Lansing,NY
1068,2011,Nissan,63037,4.0,68,19995,22241,Saugerties,NY
1069,2011,Ram,78893,5.0,16,22950,25195,Tunkhannock,PA
1070,2012,Chevrolet,80020,5.0,8,11895,13511,Canandaigua,NY
1071,2013,GMC,31005,4.5,84,17695,19358,Painted Post,NY
1072,2013,BMW,16335,4.0,62,27999,30513,Farmington,NY
1073,2010,Ford,77000,5.0,90,8000,9704,Norwich,NY
1074,2006,Jeep,140761,3.0,9,5495,7485,Scranton,PA
1075,2011,Chevrolet,112073,4.0,22,11995,13940,Clinton,NY
1076,2014,Ford,27349,5.0,128,13206,14999,Canandaigua,NY
1077,2016,GMC,4468,4.0,36,36988,42555,Pulaski,NY
1078,2014,Chevrolet,32299,4.5,6,13995,15646,Oneida,NY
1079,2014,Mercedes-Benz,28176,5.0,8,30900,33849,Endicott,NY
1080,2013,Chevrolet,17614,5.0,17,10987,12408,Elmira,NY
1081,2009,Chevrolet,35328,4.0,889,32997,37277,East Greenbush,NY
1082,2014,Fiat,47378,4.0,95,9995,11915,Yorkville,NY
1083,2009,Chevrolet,67235,4.5,38,5999,7698,Towanda,PA
1084,2016,Lincoln,20655,4.5,23,49995,54104,Burnt Hills,NY
1085,2016,Cadillac,16043,4.0,78,34000,37783,Albany,NY
1086,2007,Nissan,114238,5.0,66,8999,10273,Albany,NY
1087,2013,Jeep,28561,5.0,60,14987,16392,Elmira,NY
1088,2012,Honda,70437,5.0,92,17209,18942,Vestal,NY
1089,2013,GMC,37962,5.0,52,17199,18962,Vestal,NY
1090,2008,Honda,106943,5.0,129,9899,11509,Clinton,NY
1091,2014,Toyota,38098,5.0,17,18700,20894,Watertown,NY
1092,2012,Dodge,42761,5.0,86,16999,18896,Eynon,PA
1093,2013,Ford,37214,5.0,54,16890,18978,Cicero,NY
1094,2013,Chevrolet,35873,4.0,14,13500,15309,Albany,NY
1095,2015,Scion,3900,3.5,136,19950,22236,Herkimer,NY
1096,2013,Subaru,36448,4.0,79,12999,14619,Albany,NY
1097,2008,Volvo,111334,4.5,44,10500,12231,Rome,NY
1098,2016,Jeep,7852,4.5,51,16999,18771,Fulton,NY
1099,2009,Chevrolet,88166,5.0,49,19999,22013,Latham,NY
1100,2007,Cadillac,84575,4.0,366,20950,23602,Scranton,PA
1101,2016,Nissan,10579,4.0,71,30988,35923,Pulaski,NY
1102,2013,Ford,75747,4.0,203,12995,14865,Binghamton,NY
1103,2012,Chevrolet,49934,5.0,30,11895,13553,Canandaigua,NY
1104,2010,Jeep,146120,4.0,217,14995,17587,Troy,NY
1105,2014,Jeep,14491,5.0,21,16888,18336,Fulton,NY
1106,2013,Hyundai,52538,5.0,72,10300,11766,Victor,NY
1107,2006,Dodge,90879,4.5,17,9500,11471,Brewerton,NY
1108,2013,Chevrolet,71698,5.0,1,10995,12394,Ontario,NY
1109,2005,GMC,140000,5.0,53,8795,11249,Binghamton,NY
1110,2009,Subaru,105365,4.5,1,8995,10501,Scranton,PA
1111,2013,Nissan,32623,5.0,84,17988,20566,Ontario,NY
1112,2015,Dodge,18768,3.5,191,17995,20262,Painted Post,NY
1113,2014,Audi,39639,4.0,102,33500,36636,Kingston,NY
1114,2014,Ford,43518,5.0,81,10495,12052,Sayre,PA
1115,2012,Nissan,81175,5.0,1,8995,10757,Ontario,NY
1116,2014,Honda,27394,4.0,59,21500,23200,Canandaigua,NY
1117,2015,Ford,23055,4.5,125,12500,14187,Troy,NY
1118,2014,Ford,30060,4.0,20,10888,12527,Syracuse,NY
1119,2011,Hyundai,124000,5.0,108,6995,8694,Oswego,NY
1120,2013,Chevrolet,46000,4.5,105,13900,15385,Apalachin,NY
1121,2010,BMW,90162,4.5,78,11495,13350,East Syracuse,NY
1122,2011,Subaru,122950,5.0,29,9950,11721,Binghamton,NY
1123,2014,Chrysler,9748,4.0,378,18988,21387,Pulaski,NY
1124,2013,Honda,50312,4.0,16,11499,12987,Albany,NY
1125,2012,Ram,61000,4.5,82,23900,25982,Apalachin,NY
1126,2012,Jeep,35573,4.5,48,14495,15898,Monticello,NY
1127,2014,Kia,32524,4.0,58,15899,17826,Kingston,NY
1128,2013,Hyundai,74039,5.0,253,15438,17702,Kingston,NY
1129,2011,Ford,152074,5.0,6,12795,15078,Scranton,PA
1130,2006,Hummer,127310,4.5,50,10500,12472,Westmoreland,NY
1131,2013,Chevrolet,22424,5.0,31,27992,30339,Vestal,NY
1132,2014,Kia,45032,4.0,51,16422,18359,Kingston,NY
1133,2013,BMW,28125,4.0,71,26999,30045,Kingston,NY
1134,2016,Ford,13640,4.5,18,32500,35833,Carthage,NY
1135,2013,Chrysler,56121,4.5,3,15499,17234,Ellenville,NY
1136,2013,Nissan,17615,4.0,102,14999,16878,Ithaca,NY
1137,2010,Toyota,114224,4.0,44,11431,13178,Wolcott,NY
1138,2016,Chevrolet,14844,4.5,40,33750,38257,Carthage,NY
1139,2011,Honda,60238,4.5,6,9500,11344,Troy,NY
1140,2003,Ford,110994,5.0,41,6350,9018,Rome,NY
1141,2016,Ford,14397,4.5,36,33750,37470,Carthage,NY
1142,2015,Toyota,40708,5.0,65,20976,23105,Kingston,NY
1143,2011,Honda,66400,5.0,46,15990,17510,Syracuse,NY
1144,2008,Honda,125000,4.5,151,5950,7424,Schenectady,NY
1145,2012,Dodge,54905,5.0,113,11577,13228,Cortland,NY
1146,2016,Chevrolet,4597,4.5,14,16875,19013,Endicott,NY
1147,2011,GMC,74482,4.5,73,12499,14185,Ellenville,NY
1148,2014,Chevrolet,29640,4.5,78,23495,25405,Schenectady,NY
1149,2009,Volkswagen,66115,5.0,120,7964,9487,Latham,NY
1150,2012,Chevrolet,63497,5.0,36,9800,11352,Troy,NY
1151,2011,Mitsubishi,48164,4.5,143,9995,11827,Schenectady,NY
1152,2014,GMC,71193,5.0,70,26411,29590,Scranton,PA
1153,2014,Kia,12042,4.0,83,16986,18861,Schenectady,NY
1154,2008,BMW,106210,5.0,1,9950,11705,Binghamton,NY
1155,2015,Toyota,28582,5.0,25,14995,16793,Syracuse,NY
1156,2007,Jeep,63262,4.5,7,14990,17508,Hamilton,NY
1157,2005,Ford,101995,3.0,31,4495,6052,Scranton,PA
1158,2015,Chevrolet,22001,5.0,113,14832,16756,Canandaigua,NY
1159,2012,Honda,94755,4.0,354,10495,11975,Syracuse,NY
1160,2010,Ford,95700,4.5,84,6995,9651,Endicott,NY
1161,2012,Chevrolet,68129,4.5,22,19900,22217,Latham,NY
1162,2015,Honda,52836,4.0,98,30879,32970,Albany,NY
1163,2013,Toyota,32911,5.0,1,16986,18828,Kingston,NY
1164,2008,Chevrolet,107650,5.0,160,13500,16642,East Springfield,NY
1165,2012,Ford,54958,4.5,46,12995,14895,East Syracuse,NY
1166,2015,Hyundai,39862,5.0,28,9894,11435,Kingston,NY
1167,2013,Chevrolet,48676,4.0,13,30995,33834,Rome,NY
1168,2009,Honda,91283,4.5,115,10500,11872,Brewerton,NY
1169,2013,BMW,36821,4.5,8,33995,36852,Cicero,NY
1170,2013,Ford,30044,4.5,135,17999,19944,Ellenville,NY
1171,2013,GMC,92913,5.0,37,23995,26749,Gloversville,NY
1172,2014,Jeep,35157,4.0,57,17750,19352,Albany,NY
1173,2012,Ford,32601,4.5,122,19950,21802,Carthage,NY
1174,2004,Jeep,56241,4.0,104,12995,15166,Norwich,NY
1175,2010,Kia,88000,4.5,2,5995,7563,Scott Township,PA
1176,2007,Chevrolet,62744,5.0,128,25995,31000,Ravena,NY
1177,2012,Mazda,30705,4.0,28,8795,10512,Albany,NY
1178,2014,Mazda,31740,5.0,32,14995,16478,Fayetteville,NY
1179,2012,Honda,93252,4.0,45,18888,20798,Wolcott,NY
1180,2006,Mercedes-Benz,124318,4.0,379,8000,9891,Albany,NY
1181,2014,Ford,6273,4.5,699,15258,16931,Kingston,NY
1182,2012,Jeep,50431,3.5,71,12145,13780,Yorkville,NY
1183,2010,Audi,83445,3.5,21,11995,13715,Bridgeport,NY
1184,2014,Mazda,35725,4.0,75,21040,22750,Albany,NY
1185,2015,Toyota,20064,5.0,126,15999,18071,Ithaca,NY
1186,2011,Mercedes-Benz,33205,4.5,91,24998,27138,Scranton,PA
1187,2007,Subaru,113219,3.0,17,8995,11301,Scranton,PA
1188,2010,Dodge,66274,5.0,1,9350,11194,Lowville,NY
1189,2014,Dodge,4504,4.0,127,25988,28906,Pulaski,NY
1190,2011,Kia,72365,4.0,24,10898,12702,Albany,NY
1191,2006,Subaru,160000,4.0,64,3799,5437,Scranton,PA
1192,2013,Kia,42862,4.0,58,14785,16405,Oswego,NY
1193,2015,Mercedes-Benz,34136,4.5,7,51991,55928,Latham,NY
1194,2016,Jeep,12343,5.0,68,20599,22850,Tunkhannock,PA
1195,2015,Toyota,8797,5.0,24,26100,27989,Kingston,NY
1196,2006,Toyota,121000,4.5,151,4450,5723,Schenectady,NY
1197,2008,Hummer,72090,5.0,147,35602,43629,Canandaigua,NY
1198,2015,Dodge,19294,3.5,97,17995,20219,Painted Post,NY
1199,2011,Ford,86000,3.5,46,16995,19234,Binghamton,NY
1200,2010,Ford,107596,4.5,28,16500,21277,Westmoreland,NY
1201,2012,Chrysler,40961,5.0,49,15900,17956,Vestal,NY
1202,2010,Toyota,95011,4.0,45,8200,9580,Mechanicville,NY
1203,2013,Chevrolet,23323,5.0,39,25995,28038,Elmira,NY
1204,2005,Jeep,71262,4.5,22,6500,8003,Brewerton,NY
1205,2005,Jeep,90134,3.5,55,5500,7240,Yorkville,NY
1206,2014,Hyundai,38761,5.0,22,11024,12562,Kingston,NY
1207,2012,Kia,62481,5.0,66,10400,12103,Victor,NY
1208,2016,Chevrolet,14032,4.0,176,17585,19619,Oswego,NY
1209,2010,Ford,37517,5.0,148,17495,19688,Sayre,PA
1210,2009,Toyota,86671,5.0,11,7756,9309,Kingston,NY
1211,2008,Chevrolet,134423,5.0,60,3999,5558,Tunkhannock,PA
1212,2011,Buick,86598,4.0,9,10000,11658,Wolcott,NY
1213,2010,Hyundai,65916,4.5,16,4995,6493,Fulton,NY
1214,2013,Toyota,10000,4.5,25,12500,14063,Apalachin,NY
1215,2010,Toyota,80518,4.0,72,9000,10725,Latham,NY
1216,2016,Dodge,12479,3.0,17,16793,19113,ALBANY,NY
1217,2015,Chevrolet,20700,4.0,9,28885,31783,Oswego,NY
1218,2010,Toyota,73357,5.0,105,12880,14380,Kingston,NY
1219,2015,Toyota,10597,5.0,192,29030,31605,Scranton,PA
1220,2014,Honda,54203,4.5,9,19999,21490,Sidney,NY
1221,2013,Honda,30158,5.0,37,13499,14741,Glenville,NY
1222,2013,Toyota,26842,5.0,60,17773,19262,Elmira,NY
1223,2007,Hyundai,90000,4.0,148,7995,9884,Saugerties,NY
1224,2009,Dodge,47000,4.0,9,9500,11927,Wolcott,NY
1225,2008,Chevrolet,170000,5.0,29,10995,13528,Whitney Point,NY
1226,2012,Ford,72620,5.0,19,18950,21427,Binghamton,NY
1227,2007,Ford,109421,5.0,13,6995,8700,Kingston,NY
1228,2008,Dodge,33893,4.0,32,14888,17128,Central Square,NY
1229,2014,Toyota,48552,4.0,106,20879,22743,Albany,NY
1230,2015,Toyota,43355,5.0,65,12368,13897,Kingston,NY
1231,2007,Chevrolet,125775,5.0,10,13000,15638,Hannibal,NY
1232,2013,Hyundai,60884,4.5,21,17999,20038,Fulton,NY
1233,2010,Chevrolet,75477,5.0,51,18988,20917,Brewerton,NY
1234,2014,Ford,33526,4.5,308,11500,13112,Troy,NY
1235,2011,Honda,84397,3.0,16,10495,12084,Scranton,PA
1236,2006,Ford,118092,5.0,25,8900,11153,Wysox,PA
